Info 0    [14:10:01.767] Starting TS Server
Info 166  [14:11:42.625] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models/dbutils/rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 167  [14:11:42.625] Elapsed:: 0.03020799160003662ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models/dbutils/rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 168  [14:11:43.652] FileWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models/dbutils/rant.db.util.js 2:: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models/dbutils/rant.db.util.js 500 undefined Project:  WatchType: Closed Script info
Info 169  [14:11:43.654] Elapsed:: 1.956624984741211ms FileWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models/dbutils/rant.db.util.js 2:: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/models/dbutils/rant.db.util.js 500 undefined Project:  WatchType: Closed Script info
Info 170  [14:11:43.905] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 171  [14:11:44.027] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: true Elapsed: 122.05491697788239ms
Info 172  [14:11:44.028] Different program with same set of files:: structureIsReused:: 0
Info 173  [14:11:46.154] Before ensureProjectForOpenFiles:
Info 174  [14:11:46.160] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 175  [14:11:46.170] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 2 structureChanged: true Elapsed: 10.216999977827072ms
Info 176  [14:11:46.170] Project '/dev/null/inferredProject2*' (Inferred)
Info 177  [14:11:46.170] 	Files (0)

Info 178  [14:11:46.171] -----------------------------------------------
Info 179  [14:11:46.171] Project '/dev/null/autoImportProviderProject2*' (AutoImportProvider)
Info 180  [14:11:46.171] 	Files (108)

Info 181  [14:11:46.171] -----------------------------------------------
Info 182  [14:11:46.171] After ensureProjectForOpenFiles:
Info 183  [14:11:46.171] got projects updated in background, updating diagnostics for /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.route.js,/Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.model.js
Info 184  [14:12:49.373] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 185  [14:12:49.375] Elapsed:: 1.3570000231266022ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 186  [14:12:49.375] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 187  [14:12:49.376] Elapsed:: 0.19983401894569397ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.db.util.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 188  [14:12:49.376] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 189  [14:12:49.376] Elapsed:: 0.07304102182388306ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 190  [14:12:49.376] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 191  [14:12:49.376] Elapsed:: 0.05816599726676941ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.db.util.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 192  [14:12:49.376] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 193  [14:12:49.376] Elapsed:: 0.04804101586341858ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 194  [14:12:49.377] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 195  [14:12:49.377] Elapsed:: 0.086667001247406ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.model.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 196  [14:12:49.377] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 197  [14:12:49.377] Elapsed:: 0.02799999713897705ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/rant.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 198  [14:12:49.377] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 199  [14:12:49.377] Elapsed:: 0.02691701054573059ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/post-rant.model.test.mjs :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 200  [14:23:20.777] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c/README.md :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 201  [14:23:20.785] Elapsed:: 4.514665991067886ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c/README.md :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 202  [14:23:20.785] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 203  [14:23:20.785] Elapsed:: 0.011625021696090698ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 204  [14:23:20.785] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c/index.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 205  [14:23:20.785] Elapsed:: 0.009833008050918579ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c/index.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 206  [14:23:20.785] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/README.md :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 207  [14:23:20.787] Elapsed:: 1.2289589941501617ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/README.md :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 208  [14:23:20.787] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/index.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 209  [14:23:20.790] Elapsed:: 2.9474579989910126ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/index.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 210  [14:23:20.790] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 211  [14:23:20.792] Elapsed:: 1.972458004951477ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 212  [14:23:20.792] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 213  [14:23:20.792] Elapsed:: 0.023834019899368286ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 214  [14:23:20.793] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 215  [14:23:20.793] Elapsed:: 0.008541971445083618ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/.staging/types-registry-187d1c5c :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 216  [14:23:20.793] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 217  [14:23:20.793] Elapsed:: 0.019166022539138794ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 218  [14:23:20.793] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json.1885571113 :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 219  [14:23:20.793] Elapsed:: 0.009916990995407104ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json.1885571113 :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 220  [14:23:20.793] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 221  [14:23:20.794] Elapsed:: 0.6183750033378601ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 222  [14:23:20.794] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules/types-registry/package.json :: WatchInfo: /Users/victoryosikwemhe/Library/Caches/typescript/4.2/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
